dealID,proposedTickerSymbol_x,companyName_x,proposedExchange,proposedSharePrice,sharesOffered,pricedDate,dollarValueOfSharesOffered_x,dealStatus,proposedTickerSymbol_y,companyName_y,filedDate,dollarValueOfSharesOffered_y
1336016-114033,,,,,,,,,UPX,Uptrend Holdings Ltd,5/20/2025,"$8,625,000"
1336049-114037,LWACU,LightWave Acquisition Corp.,NASDAQ Global,10.00,"18,750,000",6/25/2025,"$187,500,000",Priced,LWACU,LightWave Acquisition Corp.,5/20/2025,"$187,500,000"
1336180-114048,,,,,,,,,UHP,Ultra High Point Holdings Ltd,5/20/2025,"$11,000,000"
1336196-114052,FIGXU,FIGX Capital Acquisition Corp.,NASDAQ Global,10.00,"13,100,000",6/27/2025,"$131,000,000",Priced,FIGXU,FIGX Capital Acquisition Corp.,5/21/2025,"$131,000,000"
1336240-114057,,,,,,,,,,INFINT Acquisition Corp 2,5/20/2025,"$115,000,000"
1336397-114063,JCAP,"Jefferson Capital, Inc. / DE",NASDAQ Global Select,15.00,"10,000,000",6/26/2025,"$150,000,000",Priced,JCAP,"Jefferson Capital, Inc. / DE",5/21/2025,"$150,000,000"
1336466-114073,APADU,AParadise Acquisition Corp.,NASDAQ Global,10.00,"20,000,000",7/30/2025,"$200,000,000",Priced,APADU,AParadise Acquisition Corp.,5/22/2025,"$200,000,000"
1336548-114086,,,,,,,,,LHI,Living Homeopathy International Ltd.,5/23/2025,"$8,625,000"
1336570-114092,CCIIU,Cohen Circle Acquisition Corp. II,NASDAQ Global,10.00,"22,000,000",7/01/2025,"$220,000,000",Priced,CCIIU,Cohen Circle Acquisition Corp. II,5/23/2025,"$220,000,000"
1336637-114098,CAI,"Caris Life Sciences, Inc.",NASDAQ Global Select,21.00,"23,529,412",6/18/2025,"$494,117,652",Priced,CAI,"Caris Life Sciences, Inc.",5/23/2025,"$494,117,652"
1336830-114121,,,,,,,,,DXG,DeepGreenX Group Inc.,5/27/2025,
1336966-114129,MAGH,Magnitude International Ltd,NASDAQ Capital,4.00,"2,200,000",8/12/2025,"$8,800,000",Priced,MAGH,Magnitude International Ltd,5/28/2025,"$8,800,000"
1337260-114150,PACHU,Pioneer Acquisition I Corp,NASDAQ Global,10.00,"22,000,000",6/18/2025,"$220,000,000",Priced,PACHU,Pioneer Acquisition I Corp,5/29/2025,"$220,000,000"
1337375-114156,QUMSU,Quantumsphere Acquisition Corp,NASDAQ Global,10.00,"7,200,000",8/06/2025,"$72,000,000",Priced,QUMSU,Quantumsphere Acquisition Corp,5/30/2025,"$72,000,000"
1337380-114158,,,,,,,,,CRACU,Crown Reserve Acquisition Corp. I,5/30/2025,"$172,500,000"
1337429-114175,,,,,,,,,CKJ,C&K Group Ltd,6/02/2025,"$11,500,000"
1337668-114201,THH,TryHard Holdings Ltd,NASDAQ Capital,4.00,"1,525,000",8/28/2025,"$6,100,000",Priced,THH,TryHard Holdings Ltd,6/03/2025,"$6,100,000"
1337689-114205,,,,,,,,,BTFT,Beta FinTech Holdings Ltd,6/04/2025,"$13,800,000.00"
1338002-114220,OBAWU,Oxley Bridge Acquisition Ltd,NASDAQ Global,10.00,"22,000,000",6/25/2025,"$220,000,000",Priced,OBAWU,Oxley Bridge Acquisition Ltd,6/05/2025,"$220,000,000"
1338093-114226,HCMAU,HCM III ACQUISITION CORP.,NASDAQ Global,10.00,"22,000,000",8/01/2025,"$220,000,000",Priced,HCMAU,HCM III ACQUISITION CORP.,6/06/2025,"$220,000,000"
1338103-114228,CAEP,"Cantor Equity Partners III, Inc.",NASDAQ Global,10.00,"24,000,000",6/26/2025,"$240,000,000",Priced,CAEP,"Cantor Equity Partners III, Inc.",6/06/2025,"$240,000,000"
1338124-114239,,,,,,,,,GINT,Gifts International Holdings Ltd,6/06/2025,"$6,900,000"
1338224-114249,YMT,Yimutian Inc.,NASDAQ Global,4.10,"5,010,000",8/19/2025,"$20,541,000",Priced,YMT,Yimutian Inc.,6/09/2025,"$20,541,000"
1338241-114252,,,,,,,,,SUNY,SUN,6/09/2025,"$120,000"
1338250-114254,,,,,,,,,OTSA,OTSAW Ltd,6/09/2025,"$28,111,116"
1338409-114268,EVACU,EQV Ventures Acquisition Corp. II,NYSE,10.00,"42,000,000",7/02/2025,"$420,000,000",Priced,EVACU,EQV Ventures Acquisition Corp. II,6/10/2025,"$420,000,000"
1338475-114272,ONCHU,1RT Acquisition Corp.,NASDAQ Global,10.00,"15,000,000",7/02/2025,"$150,000,000",Priced,ONCHU,1RT Acquisition Corp.,6/11/2025,"$150,000,000"
1338646-114288,SSEAU,STARRY SEA ACQUISITION CORP,NASDAQ Capital,10.00,"5,000,000",8/08/2025,"$50,000,000",Priced,SSEAU,STARRY SEA ACQUISITION CORP,6/12/2025,"$50,000,000"
1338770-114299,DKI,DarkIris Inc.,NASDAQ Capital,4.00,"1,500,000",8/08/2025,"$6,000,000",Priced,DKI,DarkIris Inc.,6/13/2025,"$6,000,000"
1338797-114300,INACU,Indigo Acquisition Corp.,NASDAQ Global,10.00,"10,000,000",7/01/2025,"$100,000,000",Priced,INACU,Indigo Acquisition Corp.,6/12/2025,"$100,000,000"
1338886-114301,,,,,,,,,GEBE,GEBE Environmental Technology Ltd,6/13/2025,"$17,250,000"
1338953-114315,,,,,,,,,KGF,"Kilcoy Global Foods, Ltd.",6/16/2025,"$100,000,000"
1339126-114326,SOCAU,Solarius Capital Acquisition Corp.,NASDAQ Global,10.00,"15,000,000",7/16/2025,"$150,000,000",Priced,SOCAU,Solarius Capital Acquisition Corp.,6/16/2025,"$150,000,000"
1339275-114340,,,,,,,,,CNMT,Camerry New Material Tech Ltd.,6/17/2025,"$5,750,000"
1339276-114341,,,,,,,,,BMOKU,BM Acquisition Corp.,6/17/2025,"$69,000,000"
1339462-114354,KOYNU,"CSLM Digital Asset Acquisition Corp III, Ltd",NASDAQ Global,10.00,"20,000,000",8/27/2025,"$200,000,000",Priced,KOYNU,"CSLM Digital Asset Acquisition Corp III, Ltd",6/18/2025,"$200,000,000"
1339479-114355,,,,,,,,,,"Neuro Spectrum Insights, Inc.",6/20/2025,"$15,000,000"
1340216-114430,,,,,,,,,BPAC,Blueport Acquisition Ltd,6/26/2025,"$79,350,000"
1340351-114436,,,,,,,,,NENG,JuNeng Technology Ltd,6/27/2025,"$11,000,000"
1340367-114437,MH,"McGraw Hill, Inc.",NYSE,17.00,"24,390,000",7/24/2025,"$414,630,000",Priced,MH,"McGraw Hill, Inc.",6/27/2025,"$414,630,000"
1340410-114440,NIQ,NIQ Global Intelligence plc,NYSE,21.00,"50,000,000",7/23/2025,"$1,050,000,000",Priced,NIQ,NIQ Global Intelligence plc,6/27/2025,"$1,050,000,000"
1340437-114444,PAIIU,Pyrophyte Acquisition Corp. II,NYSE,10.00,"17,500,000",7/17/2025,"$175,000,000",Priced,PAIIU,Pyrophyte Acquisition Corp. II,6/27/2025,"$175,000,000"
1340481-114452,,,,,,,,,ARBCU,D. Boral ARC Acquisition II Corp.,6/30/2025,"$287,500,000"
1340497-114454,,,,,,,,,,Somitos Corp.,6/30/2025,"$120,000"
1340647-114460,ARX,Accelerant Holdings,NYSE,21.00,"34,461,152",7/24/2025,"$723,684,192",Priced,ARX,Accelerant Holdings,6/30/2025,"$723,684,192"
1340648-114462,,,,,,,,,ZDAN,Zerolimit Technology Holding Co. Ltd.,6/30/2025,"$9,200,000"
1340654-114463,MKLYU,McKinley Acquisition Corp,NASDAQ Global,10.00,"15,000,000",8/12/2025,"$150,000,000",Priced,MKLYU,McKinley Acquisition Corp,6/30/2025,"$150,000,000"
1340928-114483,,,,,,,,,TCBG,"Top Create Biotech Co., Ltd.",7/02/2025,"$1,000,000"
1341006-114490,,,,,,,,,HSFZ,Global Thrive Fulfill Group Inc,7/03/2025,"$20,000,000"
1341117-114508,CHECU,Chenghe Acquisition III Co.,NASDAQ Global,10.00,"11,000,000",9/16/2025,"$110,000,000",Priced,CHECU,Chenghe Acquisition III Co.,7/03/2025,"$110,000,000"
1341126-114513,,,,,,,,,EMISU,Emmis Acquisition Corp.,7/03/2025,"$115,000,000"
1341217-114519,,,,,,,,,,OFF THE HOOK YS INC.,7/07/2025,"$34,500,000"
1341423-114527,,,,,,,,,,Thunderstone Acquisition Corp,7/09/2025,"$57,500,000"
1341514-114531,NSRX,Nasus Pharma Ltd,NYSE MKT,8.00,"1,250,000",8/13/2025,"$10,000,000",Priced,NSRX,Nasus Pharma Ltd,7/09/2025,"$10,000,000"
1341631-114539,,,,,,,,,AGCC,Agencia Comercial Spirits Ltd.,7/10/2025,"$12,075,000"
1341847-114554,,,,,,,,,KOKO,KOKOBOTS GROUP,7/11/2025,"$14,375,000"
1341867-114555,,,,,,,,,KBAT,KBAT Group Inc.,7/11/2025,"$21,562,500"
1341931-114565,WYFI,"WhiteFiber, Inc.",NASDAQ Capital,17.00,"9,375,000",8/07/2025,"$159,375,000",Priced,WYFI,"WhiteFiber, Inc.",7/11/2025,"$159,375,000"
1341933-114566,BLZRU,Trailblazer Acquisition Corp.,NASDAQ Global,10.00,"24,000,000",9/10/2025,"$240,000,000",Priced,BLZRU,Trailblazer Acquisition Corp.,7/11/2025,"$240,000,000"
1342213-114583,,,,,,,,,CADV,Club Versante Group Ltd,7/15/2025,"$11,500,000"
1342404-114650,,,,,,,,,CLBZ,Collab Z Inc.,7/21/2025,"$5,750,000"
1342701-114616,,,,,,,,,ACCL,Acco Group Holdings Ltd,7/18/2025,"$9,660,000"
1342737-114622,CEPF,"Cantor Equity Partners IV, Inc.",NASDAQ Global,10.00,"40,000,000",8/21/2025,"$400,000,000",Priced,CEPF,"Cantor Equity Partners IV, Inc.",7/18/2025,"$400,000,000"
1342770-114639,,,,,,,,,DMIIU,Drugs Made In America Acquisition II Corp.,7/21/2025,"$575,000,000"
1342856-114644,,,,,,,,,HIFI,Hillhouse Frontier Holdings Inc.,7/21/2025,"$8,625,000"
1343057-114663,,,,,,,,,IGACU,Invest Green Acquisition Corp,7/22/2025,"$230,000,000"
1343167-114669,,,,,,,,,WSTNU,Westin Acquisition Corp,7/23/2025,"$57,500,000"
1343232-114677,HVMCU,Highview Merger Corp.,NASDAQ Global,10.00,"20,000,000",8/12/2025,"$200,000,000",Priced,HVMCU,Highview Merger Corp.,7/24/2025,"$200,000,000"
1343257-114679,,,,,,,,,AICN,XINZI TECHNOLOGY INC,7/24/2025,"$2,400,000"
1343431-114690,,,,,,,,,CAEAU,Caedryn Acquisition Corp I,7/25/2025,"$69,000,000"
1343638-114724,,,,,,,,,TCGL,TechCreate Group Ltd.,7/29/2025,"$14,662,500"
1343709-114734,GSRFU,GSR IV Acquisition Corp.,NASDAQ Global,10.00,"20,000,000",9/04/2025,"$200,000,000",Priced,GSRFU,GSR IV Acquisition Corp.,7/29/2025,"$200,000,000"
1343960-114749,,,,,,,,,YMXK,CHARMING WOW INC,7/31/2025,"$2,156,250"
1344075-114759,,,,,,,,,EVOXU,Evolution Global Acquisition Corp,7/31/2025,"$200,000,000"
1344240-114779,,,,,,,,,,New America Acquisition I Corp.,8/04/2025,"$345,000,000"
1344257-114782,,,,,,,,,DAVI,DAVION HEALTHCARE PLC,8/04/2025,"$250,000,000"
1344340-114788,,,,,,,,,IRABU,Iris Acquisition Corp II,8/04/2025,"$172,500,000"
1344358-114792,MBVIU,M3-Brigade Acquisition VI Corp.,NASDAQ Global,10.00,"30,000,000",8/27/2025,"$300,000,000",Priced,MBVIU,M3-Brigade Acquisition VI Corp.,8/04/2025,"$300,000,000"
1344394-114800,,,,,,,,,,Voltage X Ltd,8/05/2025,"$7,700,000"
1344419-114803,,,,,,,,,,KWF Group Holding Ltd,8/05/2025,"$9,200,000"
1344452-114805,,,,,,,,,SIBO,SIBO HOLDING Ltd,8/05/2025,"$6,900,000"
1344530-114820,,,,,,,,,ZY,China Tobacco & Alcohol Group Ltd,8/06/2025,"$20,000,000"
1344596-114826,SVACU,Spring Valley Acquisition Corp. III,NASDAQ Global,10.00,"20,000,000",9/04/2025,"$200,000,000",Priced,SVACU,Spring Valley Acquisition Corp. III,8/06/2025,"$200,000,000"
1344621-114837,,,,,,,,,HCACU,Hall Chadwick Acquisition Corp,8/06/2025,"$207,000,000"
1344915-114870,,,,,,,,,IDTL,Idea Tech Holding Ltd,8/08/2025,"$11,500,000"
1344925-114876,,,,,,,,,LBKXU,BoluoC Acquisition Corp,8/08/2025,"$69,000,000"
1344964-114891,,,,,,,,,BENN,Bend NovaTech Group Ltd,8/08/2025,"$8,625,000"
1345040-114907,,,,,,,,,GIWWU,GigCapital8 Corp.,8/11/2025,"$253,000,000"
1345064-114910,,,,,,,,,FIT,Fitness Fanatics Ltd,8/11/2025,"$10,000,000"
1345065-114911,,,,,,,,,APXTU,Apex Treasury Corp,8/11/2025,"$287,500,000"
1345201-114927,,,,,,,,,DNMXU,Dynamix Corp III,8/12/2025,"$172,500,000"
1345255-114929,,,,,,,,,MFHK,MIBEE AVIATION TECHNOLOGY HOLDING INC,8/12/2025,"$1,800,000"
1345299-114942,,,,,,,,,TDWDU,Tailwind 2.0 Acquisition Corp.,8/12/2025,"$172,500,000"
1345378-114948,,,,,,,,,,JM Group Ltd,8/13/2025,"$21,562,500"
1345392-114949,,,,,,,,,ECST,ECST Holdings Ltd,8/13/2025,"$9,200,000"
1345507-114957,,,,,,,,,AIIAU,AI Infrastructure Acquisition Corp.,8/13/2025,"$115,000,000"
1345509-114959,,,,,,,,,VACIU,Viking Acquisition Corp I,8/13/2025,"$230,000,000"
1345849-114976,,,,,,,,,SSTR,Solar Strategy Holdings Ltd,8/15/2025,"$6,900,000"
1345878-114978,LGN,Legence Corp.,NASDAQ Global Select,28.00,"26,000,000",9/12/2025,"$728,000,000",Priced,LGN,Legence Corp.,8/15/2025,"$728,000,000"
1345905-114984,,,,,,,,,MKTR,Monkey Tree Investment Ltd,8/15/2025,"$9,487,500"
1345926-114998,GEMI,"Gemini Space Station, Inc.",NASDAQ Global Select,28.00,"15,178,572",9/12/2025,"$425,000,016",Priced,GEMI,"Gemini Space Station, Inc.",8/15/2025,"$425,000,016"
1345929-114999,,,,,,,,,CEPV,"Cantor Equity Partners V, Inc.",8/15/2025,"$230,000,000"
1345935-115001,TLNCU,Talon Capital Corp.,NASDAQ Capital,10.00,"22,500,000",9/09/2025,"$225,000,000",Priced,TLNCU,Talon Capital Corp.,8/15/2025,"$225,000,000"
1345991-115007,BRCB,"Black Rock Coffee Bar, Inc.",NASDAQ Global,20.00,"14,705,882",9/12/2025,"$294,117,640",Priced,BRCB,"Black Rock Coffee Bar, Inc.",8/18/2025,"$294,117,640"
1346044-115013,,,,,,,,,BEBEU,TGE Value Creative Solutions Corp,8/18/2025,"$172,500,000"
1346063-115016,FIGR,"Figure Technology Solutions, Inc.",NASDAQ Global Select,25.00,"31,500,000",9/11/2025,"$787,500,000",Priced,FIGR,"Figure Technology Solutions, Inc.",8/18/2025,"$787,500,000"
1346065-115017,,,,,,,,,AMPM,AM PM Group Ltd,8/18/2025,"$8,625,000"
1346078-115020,,,,,,,,,AEXA,American Exceptionalism Acquisition Corp. A,8/18/2025,"$287,500,000"
1346138-115024,,,,,,,,,BDCIU,BTC Development Corp.,8/19/2025,"$253,000,000"
1346168-115026,,,,,,,,,APEX,APEX Global Solutions Ltd,8/19/2025,"$8,625,000"
1346309-115037,,,,,,,,,BAO,BAO Holding Ltd.,8/20/2025,"$8,625,000"
1346387-115041,,,,,,,,,,Insight Digital Partners II,8/20/2025,"$172,500,000"
1346515-115049,,,,,,,,,ALD,"Altech Digital Co., Ltd.",8/21/2025,"$6,900,000"
1346596-115055,,,,,,,,,AIGO,AIGO HOLDING Ltd,8/21/2025,"$13,800,000"
1346599-115057,,,,,,,,,YCY'U,AA Mission Acquisition Corp. II,8/22/2025,"$115,000,000"
1346620-115061,,,,,,,,,MEDG,MEDI Group Ltd,8/22/2025,"$19,166,665"
1346638-115063,,,,,,,,,SBXEU,SilverBox Corp V,8/22/2025,"$230,000,000"
1346651-115065,,,,,,,,,NTSK,Netskope Inc,8/22/2025,"$908,200,000"
1346709-115084,WBI,WaterBridge Infrastructure LLC,NYSE,20.00,"31,700,000",9/17/2025,"$634,000,000",Priced,WBI,WaterBridge Infrastructure LLC,8/22/2025,"$634,000,000"
1346725-115088,OTGAU,OTG Acquisition Corp. I,NASDAQ Global,10.00,"20,000,000",9/12/2025,"$200,000,000",Priced,OTGAU,OTG Acquisition Corp. I,8/25/2025,"$200,000,000"
1346860-115097,,,,,,,,,LATAU,Galata Acquisition Corp. II,8/26/2025,"$172,500,000"
1347022-115111,,,,,,,,,BUDA,Buda Juice LLC,8/27/2025,"$22,250,000"
1347082-115114,,,,,,,,,CCHH,CCH Holdings Ltd,8/27/2025,"$8,625,000"
1347088-115115,,,,,,,,,DBIM,Dbim Holdings Ltd,8/27/2025,"$6,900,000"
1347180-115126,,,,,,,,,BIXIU,Bitcoin Infrastructure Acquisition Corp Ltd,8/28/2025,"$230,000,000"
1347412-115141,,,,,,,,,BGHL,BILLION GROUP HOLDINGS Ltd,8/29/2025,"$11,040,000"
1347413-115142,,,,,,,,,ZSSK,ZHONGSHANG TECHNOLOGY INC,8/29/2025,"$1,897,500"
1347418-115143,,,,,,,,,AFA,FARLONG HOLDING Corp,8/29/2025,"$23,000,000"
1347433-115145,,,,,,,,,KRSPU,Rice Acquisition Corp 3,8/29/2025,"$287,500,000"
1347463-115165,,,,,,,,,ELWT,"Elauwit Connection, Inc.",8/29/2025,"$18,975,000"
1347468-115183,,,,,,,,,NBRGU,Newbridge Acquisition Ltd,8/29/2025,"$57,500,000"
1347471-115167,,,,,,,,,TTEI,TRUMPTECH DIGITAL EDUCATION GROUP Ltd,8/29/2025,"$8,625,000"
1347479-115170,,,,,,,,,MMTXU,Miluna Acquisition Corp,9/02/2025,"$69,000,000"
1347699-115195,,,,,,,,,PARK,"Park Dental Partners, Inc.",9/03/2025,"$20,000,000"
1347735-115196,,,,,,,,,KPL,Kepler Group Ltd,9/03/2025,"$9,660,000"
1347781-115204,,,,,,,,,OWLS,OBOOK HOLDINGS INC.,9/03/2025,"$40,000,000"
1347865-115208,,,,,,,,,JSTT,"Nihon Shintatsu Co., Ltd.",9/04/2025,"$8,625,000"
1347943-115211,,,,,,,,,,Leapfrog Acquisition Corp,9/04/2025,"$143,750,000"
1347976-115222,,,,,,,,,LAFAU,LaFayette Acquisition Corp.,9/05/2025,"$115,000,000"
1348083-115226,,,,,,,,,LCDC,LORENZO DEVELOPMENTS INC.,9/05/2025,"$13,800,000"
1348088-115230,,,,,,,,,,SMJ International Holdings Inc.,9/05/2025,"$14,375,000"
1348110-115239,,,,,,,,,FCRSU,FutureCrest Acquisition Corp.,9/05/2025,"$287,500,000"
1348115-115241,,,,,,,,,FRMI,Fermi LLC,9/08/2025,"$150,000,000"
1348203-115246,,,,,,,,,BRKK,Barentsz Capital Ltd,9/08/2025,"$5,250,000"
1348215-115247,,,,,,,,,EVON,EvoNexus Group LTD,9/08/2025,"$9,200,000"
1348230-115249,,,,,,,,,UTX,Ultratrex Inc.,9/08/2025,"$7,187,500"
1348322-115261,,,,,,,,,RNGTU,Range Capital Acquisition Corp II,9/08/2025,"$230,000,000"
1348374-115266,,,,,,,,,HAMA,HAMA Intelligence Ltd,9/09/2025,"$8,855,000"
1348407-115268,,,,,,,,,BCSSU,Bain Capital GSS Investment Corp.,9/09/2025,"$460,000,000"
1348582-115290,,,,,,,,,DSACU,Daedalus Special Acquisition Corp.,9/10/2025,"$230,000,000"
1348594-115293,,,,,,,,,,Meshflow Acquisition Corp,9/10/2025,"$345,000,000"
1348669-115301,,,,,,,,,,SunHo BioTech Group Ltd,9/11/2025,"$11,500,000"
1348766-115309,,,,,,,,,QADRU,QDRO Acquisition Corp.,9/12/2025,"$230,000,000"
1348823-115314,,,,,,,,,RIKU,RIKU DINING GROUP Ltd,9/12/2025,"$15,525,000"
1348894-115324,,,,,,,,,,Shreya Acquisition Group,9/12/2025,"$69,000,000"
1348900-115328,,,,,,,,,,ANGIE HOLDINGS Ltd,9/12/2025,"$10,350,000"
1348932-115333,,,,,,,,,AMTU,"AMATUHI HOLDINGS, INC.",9/15/2025,"$6,900,000"
1348936-115335,,,,,,,,,QREDU,QuasarEdge Acquisition Corp,9/15/2025,"$69,000,000.00"
1349007-115355,,,,,,,,,WSHP,WeShop Holdings Ltd,9/15/2025,"$38,592,862.76"
1349097-115363,,,,,,,,,GDEL,Global Development Engineering Co Ltd,9/16/2025,"$18,750,000"
1349120-115365,,,,,,,,,XCBEU,X3 Acquisition Corp. Ltd.,9/16/2025,"$230,000,000"
1349217-115375,,,,,,,,,YXCA,Yuanxiang Acquisition Corp.,9/17/2025,"$100,000,000"
2726-99015,,,,,,,,,,CRAWFORD UNITED Corp,8/23/2021,"$40,250,000"
373578-95383,ONTF,ON24 INC.,NYSE,50.00,"8,560,930",2/03/2021,"$428,046,500",Priced,ONTF,ON24 INC.,1/08/2021,"$428,046,500"
375760-98391,RXST,"RxSight, Inc.",NASDAQ Global,16.00,"7,350,000",7/30/2021,"$117,600,000",Priced,RXST,"RxSight, Inc.",7/09/2021,"$117,600,000"
380061-101302,BNOX,Neuphoria Therapeutics Inc.,NASDAQ Global,12.35,"1,622,000",12/16/2021,"$20,031,700",Priced,BNOX,Neuphoria Therapeutics Inc.,11/22/2021,"$20,031,700"
392200-97784,FA,FIRST ADVANTAGE CORP,NASDAQ Global Select,15.00,"25,500,000",6/23/2021,"$382,500,000",Priced,FA,FIRST ADVANTAGE CORP,5/28/2021,"$382,500,000"
405880-103426,GNLX,GENELUX Corp,NASDAQ Capital,6.00,"2,500,000",1/26/2023,"$15,000,000",Priced,GNLX,GENELUX Corp,6/24/2022,"$15,000,000"
408329-97874,CVRX,"CVRx, Inc.",NASDAQ Global Select,18.00,"7,000,000",6/30/2021,"$126,000,000",Priced,CVRX,"CVRx, Inc.",6/04/2021,"$126,000,000"
417700-103947,,,,,,,,,,"EMULATE THERAPEUTICS, INC.",8/16/2022,"$15,870,000"
5112-96968,,,,,,,,,TRKA,"Troika Media Group, Inc.",3/31/2021,"$19,166,670"
5112-97223,TRKA,"Troika Media Group, Inc.",NASDAQ Capital,4.15,"5,783,133",4/20/2021,"$24,000,002",Priced,TRKA,"Troika Media Group, Inc.",4/19/2021,"$24,000,002"
5413-112499,CAPS,Capstone Holding Corp.,NASDAQ Capital,4.00,"1,250,000",3/06/2025,"$5,000,000",Priced,CAPS,Capstone Holding Corp.,12/31/2024,"$5,000,000"
550139-101370,,,,,,,,,,"Mitesco, Inc.",11/26/2021,"$15,000,000"
605038-108589,AHL,ASPEN INSURANCE HOLDINGS LTD,NYSE,30.00,"13,250,000",5/08/2025,"$397,500,000",Priced,AHL,ASPEN INSURANCE HOLDINGS LTD,12/20/2023,"$397,500,000"
613094-97121,FSBC,FIVE STAR BANCORP,NASDAQ Global Select,20.00,"5,265,000",5/05/2021,"$105,300,000",Priced,FSBC,FIVE STAR BANCORP,4/09/2021,"$105,300,000"
6224-96561,,,,,,,,,,MECHANICAL TECHNOLOGY INC,3/10/2021,"$17,250,000.00"
624965-100612,,,,,,,,,,"Unique Logistics International, Inc.",10/05/2021,"$46,000,000"
630587-97875,LZ,"LEGALZOOM.COM, INC.",NASDAQ Global Select,28.00,"19,121,000",6/30/2021,"$535,388,000",Priced,LZ,"LEGALZOOM.COM, INC.",6/04/2021,"$535,388,000"
631291-98405,MXCT,"MAXCYTE, INC.",NASDAQ Global Select,13.00,"13,500,000",7/30/2021,"$175,500,000",Priced,MXCT,"MAXCYTE, INC.",7/09/2021,"$175,500,000"
642972-114234,COSO,"CoastalSouth Bancshares, Inc.",NYSE,21.50,"2,035,000",7/02/2025,"$43,752,500",Priced,COSO,"CoastalSouth Bancshares, Inc.",6/06/2025,"$43,752,500"
649668-105880,BVFL,"BV Financial, Inc.",NASDAQ Capital,10.00,"9,798,980",8/01/2023,"$97,989,800",Priced,BVFL,"BV Financial, Inc.",3/13/2023,"$97,989,800"
650726-110134,,,,,,,,,,Novelis Inc.,5/13/2024,"$1,086,750,000"
661618-94807,RBLX,Roblox Corp,NYSE,45.00,"198,917,280",3/10/2021,"$8,951,277,600",Priced,,,,
664330-115317,,,,,,,,,ALH,ALH Holding Inc.,9/12/2025,"$100,000,000"
67203-112012,,,,,,,,,,QDM International Inc.,11/12/2024,"$7,500,000"
676921-101819,,,,,,,,,,"Basis Global Technologies, Inc.",1/14/2022,"$100,000,000"
67992-96067,,,,,,,,,,AppTech Payments Corp.,2/16/2021,"$23,286,403.05"
683339-112687,NPB,NORTHPOINTE BANCSHARES INC,NYSE,14.50,"10,420,000",2/14/2025,"$151,090,000",Priced,NPB,NORTHPOINTE BANCSHARES INC,1/23/2025,"$151,090,000"
685255-113383,STUB,"StubHub Holdings, Inc.",NYSE,23.50,"34,042,553",9/17/2025,"$799,999,996",Priced,STUB,"StubHub Holdings, Inc.",3/21/2025,"$799,999,996"
685556-97597,FEMY,FEMASYS INC,NASDAQ Capital,13.00,"2,650,000",6/18/2021,"$34,450,000",Priced,FEMY,FEMASYS INC,5/14/2021,"$34,450,000"
69306-105948,,,,,,,,,,ORANCO INC,3/21/2023,"$10,350,000"
693727-103719,LIPO,LIPELLA PHARMACEUTICALS INC.,NASDAQ Capital,5.75,"1,217,391",12/20/2022,"$6,999,998",Priced,LIPO,LIPELLA PHARMACEUTICALS INC.,7/29/2022,"$6,999,998"
716277-103045,,,,,,,,,MDL,Medallion Resources Ltd,5/13/2022,"$10,000,000"
723689-113907,CV,"CapsoVision, Inc",NASDAQ Capital,5.00,"5,500,000",7/02/2025,"$27,500,000",Priced,CV,"CapsoVision, Inc",5/09/2025,"$27,500,000"
725492-98198,RPID,"RAPID MICRO BIOSYSTEMS, INC.",NASDAQ Global Select,20.00,"7,920,000",7/15/2021,"$158,400,000",Priced,RPID,"RAPID MICRO BIOSYSTEMS, INC.",6/25/2021,"$158,400,000"
736856-107816,,,,,,,,,CLNV,Clean Vision Corp,9/29/2023,"$11,500,000"
737262-111446,CBNA,CHAIN BRIDGE BANCORP INC,NYSE,22.00,"1,850,000",10/04/2024,"$40,700,000",Priced,CBNA,CHAIN BRIDGE BANCORP INC,9/13/2024,"$40,700,000"
741955-104226,,,,,,,,,,Norcor Technologies Corp,9/13/2022,"$12,000,000"
741955-105231,,,,,,,,,,Norcor Technologies Corp,12/30/2022,"$12,000,000"
741955-105601,,,,,,,,,,Norcor Technologies Corp,2/13/2023,"$12,000,000"
741955-97831,,,,,,,,,,Norcor Technologies Corp,6/02/2021,"$12,000,000"
744654-106932,SGMT,Sagimet Biosciences Inc.,NASDAQ Global,16.00,"5,312,500",7/14/2023,"$85,000,000",Priced,SGMT,Sagimet Biosciences Inc.,6/23/2023,"$85,000,000"
744654-97207,,,,,,,,,,Sagimet Biosciences Inc.,4/16/2021,"$75,000,000"
752261-100668,SONX,"Sonendo, Inc.",NYSE,12.00,"7,800,000",10/29/2021,"$93,600,000",Priced,SONX,"Sonendo, Inc.",10/08/2021,"$93,600,000"
757077-100673,EVO,Evotec SE,NASDAQ Global Select,21.75,"20,000,000",11/04/2021,"$435,000,000",Priced,EVO,Evotec SE,10/08/2021,"$435,000,000"
760700-110122,,,,,,,,,,"First Choice Healthcare Solutions, Inc.",5/13/2024,"$11,500,000"
769356-98234,BBLG,Bone Biologics Corp,NASDAQ Capital,5.25,"1,510,455",10/13/2021,"$7,929,889",Priced,BBLG,Bone Biologics Corp,6/28/2021,"$7,929,889"
770284-95729,,,,,,,,,GBOX,GreenBox POS,1/29/2021,"$46,000,000.00"
775235-96157,OLO,Olo Inc.,NYSE,25.00,"18,000,000",3/17/2021,"$450,000,000",Priced,OLO,Olo Inc.,2/19/2021,"$450,000,000"
